http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/GcQueuesDispatcher|nippin_gc_dispatcher_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/Nippin_GenericAsync|nippin_genericAsync_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/GenericSync|nippin_genericSync_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk|nippin_genericSync_iib_release_dev_test
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/IMAsync_lib|nippin_ImAsync_lib_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/Inami|nippin_inami_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/Nippin_M4A|nippin_M4A_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/Nippin_Model550|nippin_model_550_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/Nippin_Monitoring|nippin_monitoring_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/PrisonerFlow|nippin_prisoner_flow_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/RegistreNotifications|nippin_registre_notifications_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/Nippin_SimplifiedAsync|nippin_simplifiedAsync_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/branches/SimplifiedAsync_htx|nippin_simplifiedAsync_iib_release_htx
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/Nippin_StockSoap_App|nippin_stock_soap_iib_release_dev
http://svn.sdlc.gfdi.be/svn/Nippin_app/trunk/Nippin-WSDL|nippin_WSDL_iib_release_dev
http://svn.sdlc.gfdi.be/svn/OZ/Vrijwilligers/Module/$BRANCH|OZ_vrijwilligers_release
http://svn.sdlc.gfdi.be/svn/ECC/partena/branches/ged-app-1608.0.8|partena_ged_app_iib_branch_release_dev
http://svn.sdlc.gfdi.be/svn/ECC/partena/trunk|partena_ged_app_iib_release_dev
http://svn.sdlc.gfdi.be/svn/ECC/docin/branches/docin-app-PROD-fixes|steam_docin_app_iib_release_branch
http://svn.sdlc.gfdi.be/svn/ECC/docin/trunk/DocIn_App|steam_docin_app_iib_release_dev
http://svn.sdlc.gfdi.be/svn/ECC/docout/trunk|steam_docout_app_iib_release_dev
http://svn.sdlc.gfdi.be/svn/EC/zia/trunk/LibAssurcard|steam_zia_iib_release_dev
http://svn.sdlc.gfdi.be/svn/EC/viewOne/trunk/viewOne|viewOne_release_dev
http://svn.sdlc.gfdi.be/svn/FOA/trunk/ebusiness/projects/zoomit-java|Zoomit-Java_release_dev
